carbonate_host,lithology_code,dist_faults,moho_depth,lab_depth,gravity,gravity_hgm,mag_rtp,mag_hgm,shape_index,split_id,label,x,y,row,col,sample_role
0.0,5.0,72211.49,41.10216,180.09897,-59.063183,0.010027066,148.53986,5.0687368e-06,0.18785596,10,0,-91750.0,-2073250.0,1841,468,background
0.0,5.0,14603.082,44.858875,201.17099,-422.1116,0.020471977,199.9573,1.065155e-06,-0.55732113,10,0,-282750.0,-2591250.0,2877,86,background
0.0,5.0,3807.8865,43.996525,193.38776,-62.056484,0.011444131,173.19217,7.008562e-06,-0.48421797,10,0,-295750.0,-2504750.0,2704,60,background
0.0,4.0,18445.867,43.439323,203.51434,-815.3141,0.00989112,182.20912,4.217142e-06,-0.93988633,10,0,-28250.0,-2589250.0,2873,595,background
0.0,5.0,28635.643,30.812208,153.3868,-177.97484,0.018539881,143.76846,1.1714008e-06,0.30777133,10,0,-278750.0,-1527750.0,750,94,background
0.0,5.0,6519.2026,44.8185,177.37352,-411.40295,0.013692014,136.60435,1.2528632e-06,-0.20716332,10,0,-171750.0,-2374750.0,2444,308,background
1.0,1.0,10062.306,46.00412,191.14812,110.088524,0.004160775,53.776302,3.5926594e-06,0.4269395,10,0,412250.0,-2552250.0,2799,1476,background
1.0,4.0,2000.0,45.797924,206.71957,-402.62146,0.013824515,149.67868,5.2809532e-06,-0.3715327,10,0,264750.0,-2561750.0,2818,1181,background
0.0,5.0,13124.404,41.599056,204.37347,27.834267,0.009435842,124.36581,1.3891939e-06,0.27323225,10,0,553750.0,-1962250.0,1619,1759,background
0.0,5.0,46456.97,41.38434,179.71002,54.737576,0.0056388606,138.44601,2.7977533e-06,0.5653862,10,0,490750.0,-2611250.0,2917,1633,background
0.0,5.0,1118.0339,48.466564,198.96309,221.10081,0.010320665,165.05313,6.327502e-06,-0.08306601,10,0,185250.0,-2484250.0,2663,1022,background
0.0,5.0,43683.52,40.345524,165.3301,69.29555,0.00955547,146.7094,9.4029696e-07,0.63449657,10,0,460250.0,-1403750.0,502,1572,background
0.0,5.0,33503.73,39.78678,173.272,25.046253,0.007730646,98.060455,3.0355857e-06,0.34894168,10,0,514250.0,-2674250.0,3043,1680,background
0.0,5.0,2061.5527,46.99901,198.07362,-59.42612,0.004505895,101.27903,2.1384625e-05,0.3427386,10,0,333250.0,-2444750.0,2584,1318,background
0.0,5.0,25059.928,42.214264,189.16455,83.50418,0.0046964805,143.19254,1.7295766e-06,0.6687901,10,0,-63250.0,-1509250.0,713,525,background
0.0,5.0,9013.878,31.78456,177.52733,264.7516,0.0050797476,121.88057,1.951704e-06,0.54478383,10,0,-169750.0,-1399250.0,493,312,background
0.0,5.0,43107.426,43.498596,176.15027,-31.22066,0.0044400697,142.45348,3.953734e-06,0.08132751,10,0,145750.0,-1892750.0,1480,943,background
0.0,5.0,25124.69,42.716263,210.95335,-569.068,0.0056159007,132.73434,1.241825e-06,-0.80293673,10,0,185250.0,-2616750.0,2928,1022,background
0.0,5.0,42801.867,42.881187,179.90292,12.219146,0.004510605,102.13615,2.8424329e-06,0.14250863,10,0,148250.0,-1683250.0,1061,948,background
0.0,5.0,5099.0195,48.28652,193.80516,56.91918,0.0019445819,23.559628,6.5609347e-06,0.3656328,10,0,391250.0,-2540250.0,2775,1434,background
0.0,4.0,18337.121,43.180626,186.31548,-11.269846,0.0030814256,160.18425,1.9191614e-06,0.27676857,10,0,-39750.0,-1617250.0,929,572,background
0.0,5.0,500.0,39.62511,185.70085,79.6622,0.0055663045,131.72557,1.9252384e-06,0.4942064,10,0,220750.0,-1571250.0,837,1093,background
0.0,5.0,95940.086,50.406136,172.6855,-96.10168,0.009989717,160.37506,2.546563e-06,0.03850023,10,0,234750.0,-1809750.0,1314,1121,background
0.0,4.0,2061.5527,43.91577,202.67046,-621.82526,0.0118978005,122.301636,2.1355856e-06,-0.8973447,10,0,-76750.0,-2623250.0,2941,498,background
0.0,5.0,78200.06,38.677803,171.06648,-96.01366,0.0009917952,117.495804,1.6523214e-06,0.10794707,10,0,533750.0,-2731250.0,3157,1719,background
0.0,4.0,2121.3203,41.612484,183.75972,75.36201,0.002852448,176.83649,6.1199594e-06,0.45209557,10,0,272250.0,-1577250.0,849,1196,background
0.0,5.0,7211.1025,39.46469,166.7936,159.38222,0.005634249,131.11118,1.4812836e-06,0.6427622,10,0,489750.0,-1287750.0,270,1631,background
0.0,5.0,1118.0339,39.28442,209.93565,-412.8438,0.015062137,123.15527,2.4549126e-06,-0.78785515,10,0,206750.0,-2665750.0,3026,1065,background
0.0,5.0,47605.15,44.10433,181.49539,-120.4939,0.0059078475,155.7638,1.6567831e-06,0.1027791,10,0,447250.0,-2122750.0,1940,1546,background
0.0,5.0,27784.889,44.1307,188.40712,67.49859,0.0076298257,125.845665,3.9295546e-07,0.7426562,10,0,-22750.0,-1567750.0,830,606,background
0.0,5.0,19906.03,45.2047,204.49498,-48.607506,0.003217104,97.14919,4.088439e-06,0.24729982,10,0,303250.0,-2118250.0,1931,1258,background
0.0,5.0,6000.0,47.05443,196.34836,76.6754,0.0039957054,174.08908,6.9685957e-06,0.3587436,10,0,287750.0,-2327750.0,2350,1227,background
0.0,4.0,1581.1388,38.36476,197.28403,-60.72933,0.003301258,120.493034,9.643895e-06,-0.6940693,10,0,225250.0,-2814250.0,3323,1102,background
0.0,5.0,15556.35,35.05117,205.58061,-267.80856,0.009073974,124.020775,3.3880149e-06,-0.6557543,10,0,262750.0,-2694750.0,3084,1177,background
0.0,4.0,0.0,44.363293,191.02606,-394.61658,0.017842058,93.906654,2.535426e-06,-0.059352353,10,0,72250.0,-2391750.0,2478,796,background
0.0,5.0,16347.783,42.435356,204.28896,-477.1884,0.0048150956,166.0468,2.225771e-06,-0.917003,10,0,-36750.0,-2629750.0,2954,578,background
0.0,5.0,21783.021,42.576355,189.50711,-9.875751,0.008084173,161.27,1.073624e-05,0.34869674,10,0,396750.0,-2282750.0,2260,1445,background
1.0,1.0,500.0,47.2708,206.46219,259.38312,0.009222288,66.53033,4.5230786e-06,0.33187416,10,0,-285250.0,-2810750.0,3316,81,background
0.0,5.0,35000.0,45.251083,191.4593,-15.197826,0.0028074852,149.49905,1.4274938e-06,0.15758432,10,0,209750.0,-1907250.0,1509,1071,background
1.0,1.0,2236.0679,52.745384,172.48105,164.8523,0.0071467077,148.61266,2.1810497e-06,0.4745645,10,0,377750.0,-1734250.0,1163,1407,background
1.0,1.0,1414.2136,43.200104,199.2296,176.69754,0.0080025215,147.4131,1.2008115e-05,0.12593746,10,0,194250.0,-2115750.0,1926,1040,background
0.0,5.0,3605.5513,47.89249,199.70453,557.8419,0.017762199,171.49226,2.6268037e-06,-0.59217495,10,0,78750.0,-2510250.0,2715,809,background
0.0,4.0,5590.17,40.7911,188.23926,177.25348,0.0053115347,124.61209,3.0598324e-06,0.64145505,10,0,152250.0,-1538750.0,772,956,background
0.0,5.0,38288.38,42.022156,183.7991,-4.4763403,0.004687391,189.96947,9.688974e-06,0.35200998,10,0,439250.0,-2281250.0,2257,1530,background
0.0,4.0,9300.538,40.587994,186.16458,166.15463,0.0030841436,155.33115,2.6409218e-06,0.34502468,10,0,631750.0,-1951750.0,1598,1915,background
0.0,5.0,12649.11,45.92889,171.93866,103.94112,0.012065416,121.16895,5.3129456e-06,0.34978405,10,0,-174750.0,-2256250.0,2207,302,background
1.0,1.0,4500.0,50.776443,171.5732,122.70774,0.011308144,140.2392,1.1346532e-06,0.5166415,10,0,432750.0,-1739250.0,1173,1517,background
0.0,5.0,116026.94,42.38267,179.83658,-129.1496,0.006746034,173.60051,1.8473702e-06,0.5989372,10,0,590250.0,-2321750.0,2338,1832,background
0.0,5.0,4272.002,40.187763,177.42699,283.38644,0.040037706,202.16893,1.4509803e-05,0.5665552,10,0,-194750.0,-2160750.0,2016,262,background
0.0,5.0,5500.0,44.8867,196.94217,-2.7143576,0.0071179043,142.11127,4.778617e-06,0.25886708,10,0,327250.0,-2163750.0,2022,1306,background
0.0,5.0,500.0,45.175217,201.29672,-685.09033,0.007157639,189.56218,3.4732573e-06,-0.8032977,10,0,-157750.0,-2619750.0,2934,336,background
0.0,5.0,9513.148,44.636322,187.42711,-212.92015,0.042295534,109.208725,6.869333e-06,0.01507149,10,0,57750.0,-2335750.0,2366,767,background
0.0,5.0,36448.594,43.699528,185.93391,-18.049713,0.0003492973,164.22044,1.0633171e-06,0.21906272,10,0,-18250.0,-1631250.0,957,615,background
0.0,5.0,6082.7627,46.17354,192.83542,-162.0481,0.0046919445,193.02666,1.0106571e-05,0.22867242,10,0,196250.0,-2249750.0,2194,1044,background
1.0,5.0,30066.592,45.01318,223.96323,-60.768204,0.0014961192,133.18332,6.02509e-06,0.41379884,10,0,390750.0,-1945750.0,1586,1433,background
0.0,5.0,1118.0339,41.30994,192.621,29.110317,0.03152751,245.13786,1.7681856e-06,-0.7797504,10,0,-102750.0,-2500750.0,2696,446,background
0.0,5.0,77137.87,40.99215,178.63213,-58.77145,0.004341494,148.58534,2.6725122e-06,0.29251242,10,0,621750.0,-2089250.0,1873,1895,background
0.0,5.0,5852.35,39.40699,167.05293,274.54147,0.0065087457,136.62358,1.9557547e-06,0.6405719,10,0,493750.0,-1276250.0,247,1639,background
0.0,5.0,12103.719,39.987762,172.77628,218.86177,0.013113599,139.97931,6.580314e-07,0.6549925,10,0,417250.0,-1360250.0,415,1486,background
0.0,5.0,29017.236,45.01019,202.31522,-336.71786,0.003471143,175.9002,2.9337677e-06,-0.57237077,10,0,-272250.0,-2611250.0,2917,107,background
0.0,5.0,12083.046,39.847878,171.90303,288.39172,0.011287616,134.92546,8.138771e-07,0.6628382,10,0,420250.0,-1343250.0,381,1492,background
0.0,5.0,2061.5527,48.65091,197.7211,243.87807,0.016370831,66.54632,4.6390232e-06,-0.036833555,10,0,177750.0,-2473250.0,2641,1007,background
0.0,6.0,9552.486,42.639812,209.43172,-85.951385,0.00955199,81.718,3.371952e-06,0.22985484,10,0,249250.0,-2092750.0,1880,1150,background
0.0,5.0,13000.0,39.39967,189.24239,94.61543,0.0038663512,120.85092,1.3706206e-06,0.6629932,10,0,-93250.0,-1445750.0,586,465,background
0.0,6.0,5852.35,39.987675,164.37027,15.948064,0.0050448356,171.77222,8.1289767e-07,0.31478283,10,0,626750.0,-1822750.0,1340,1905,background
0.0,5.0,58721.8,51.273857,174.41913,45.010998,0.001333108,161.43304,2.360507e-06,0.24419707,10,0,275250.0,-1804750.0,1304,1202,background
0.0,5.0,11543.396,45.695343,183.46132,187.67319,0.00096200337,136.99362,2.1892743e-06,0.0053682635,10,0,48250.0,-2258750.0,2212,748,background
0.0,5.0,707.1068,40.48738,189.53648,-504.76523,0.0073793847,104.45108,1.7061484e-06,-0.19712305,10,0,750.0,-2398250.0,2491,653,background
0.0,5.0,6184.658,42.84653,177.95103,14.87662,0.016583059,126.294044,3.6564036e-06,0.10678743,10,0,-265750.0,-2376250.0,2447,120,background
0.0,5.0,6041.523,41.97288,185.14035,-387.93607,0.004316312,92.96474,3.2600844e-06,-0.30938375,10,0,-90750.0,-2396750.0,2488,470,background
0.0,5.0,26967.572,44.00914,197.36964,-536.4869,0.01490125,140.01863,2.22646e-06,-0.9086567,10,0,-4750.0,-2744250.0,3183,642,background
0.0,5.0,139903.53,43.017246,178.27113,-34.34237,0.0033023446,199.27441,7.863936e-06,0.6444215,10,0,615750.0,-2299750.0,2294,1883,background
0.0,4.0,5315.0728,39.49521,176.45505,103.29516,0.0052145375,132.73929,2.3254233e-06,0.7464779,10,0,-294250.0,-2167750.0,2030,63,background
0.0,5.0,82200.98,42.343643,174.3943,61.631382,0.002700209,215.96768,2.660131e-06,0.14647654,10,0,84250.0,-1875750.0,1446,820,background
0.0,5.0,118643.375,35.042835,178.2762,-120.95193,0.0010395257,98.90381,3.6315785e-06,-0.1296154,10,0,453750.0,-2795750.0,3286,1559,background
0.0,4.0,49962.484,36.268494,187.7614,319.6447,0.008876769,178.36366,4.285492e-06,0.8277488,10,0,28250.0,-1195750.0,86,708,background
1.0,1.0,57118.297,44.418633,187.6239,-6.0123186,0.0035007023,163.16675,2.1229998e-06,0.9376791,10,0,31750.0,-1584250.0,863,715,background
0.0,5.0,2828.4272,45.619522,178.36105,5.850912,0.0026197443,189.20216,3.0633305e-06,0.41859046,10,0,315750.0,-1623750.0,942,1283,background
0.0,4.0,8514.693,40.535816,185.26521,177.24983,0.0055130566,153.89133,1.9070426e-06,0.34996098,10,0,634750.0,-1946250.0,1587,1921,background
0.0,5.0,15500.0,39.06223,189.06168,99.733444,0.003294873,121.980156,1.1817959e-06,0.63675857,10,0,-99250.0,-1455750.0,606,453,background
0.0,5.0,707.1068,37.92195,190.2017,221.91963,0.0017349886,128.17451,4.7447006e-06,0.84841526,10,0,32750.0,-1292750.0,280,717,background
0.0,5.0,1118.0339,46.431526,171.84088,219.90215,0.01711036,130.89839,1.2924689e-06,0.3208551,10,0,-178750.0,-2275250.0,2245,294,background
0.0,5.0,46219.586,43.12963,175.11412,-56.46017,0.008837193,104.88334,5.9079065e-07,0.13292888,10,0,465250.0,-2156750.0,2008,1582,background
0.0,4.0,2236.0679,39.020428,197.83974,-86.887314,0.011536258,130.8561,1.1760821e-05,-0.7265973,10,0,218250.0,-2807250.0,3309,1088,background
0.0,4.0,1000.0,46.75486,194.06471,81.325714,0.019817268,183.32349,1.0735538e-05,0.26824453,10,0,208250.0,-2272750.0,2240,1068,background
0.0,5.0,10000.0,48.877724,196.42538,-443.43866,0.010655172,249.30708,7.91757e-06,-0.7015708,10,0,-138750.0,-2773750.0,3242,374,background
0.0,5.0,4500.0,40.474705,186.87584,128.4695,0.0037614892,147.576,2.7672738e-06,0.50768447,10,0,252250.0,-1542250.0,779,1156,background
0.0,4.0,2500.0,47.052998,192.4787,233.10785,0.010355329,207.5823,6.2444524e-06,0.23040907,10,0,181750.0,-2321250.0,2337,1015,background
0.0,5.0,61702.918,50.141678,172.57515,-241.02324,0.002377971,133.9328,3.7542334e-06,-0.06401709,10,0,200750.0,-1747250.0,1189,1053,background
0.0,5.0,107513.95,36.484844,173.2544,-66.65251,0.0025177307,123.33633,1.7594695e-06,-0.06694787,10,0,491250.0,-2780750.0,3256,1634,background
0.0,5.0,65461.82,42.159885,174.45224,80.8815,0.0062296577,170.23549,3.151992e-06,0.167572,10,0,536250.0,-2121250.0,1937,1724,background
0.0,5.0,2500.0,42.53269,172.00113,201.43102,0.016078126,139.30144,6.936833e-06,0.5178673,10,0,-236750.0,-2293250.0,2281,178,background
0.0,5.0,1500.0,42.364067,212.07965,160.96745,0.006008804,133.42255,5.927052e-07,0.26614517,10,0,511250.0,-1965750.0,1626,1674,background
1.0,5.0,8139.41,45.253807,198.27959,-218.21002,0.007851049,249.26431,8.7873095e-06,-0.9544974,10,0,153750.0,-2808750.0,3312,959,background
0.0,5.0,43737.855,44.388996,185.32707,-334.2042,0.0026480274,136.38992,4.341882e-06,-0.15411854,10,0,59250.0,-2169250.0,2033,770,background
0.0,5.0,6324.555,43.843117,193.8265,-77.29635,0.03502112,182.76631,3.8404573e-06,-0.64538556,10,0,-246250.0,-2522250.0,2739,159,background
0.0,5.0,4123.1055,42.796867,182.57632,60.253326,0.007524496,142.41444,3.6830945e-06,0.004925733,10,0,-285750.0,-2397750.0,2490,80,background
0.0,5.0,132757.3,37.223866,170.57144,-97.9908,0.0020652155,125.23819,2.1614867e-06,-0.08751857,10,0,534250.0,-2795250.0,3285,1720,background
0.0,5.0,69693.98,32.0775,186.5853,-65.082504,0.0053288625,166.31764,8.668428e-06,-0.26441157,10,0,376750.0,-2809250.0,3313,1405,background
0.0,5.0,6082.7627,40.7112,202.675,-453.04776,0.012027379,208.90385,2.9618109e-06,-0.4062479,10,0,314250.0,-2626250.0,2947,1280,background
0.0,5.0,7566.373,33.249897,188.68448,315.7796,0.0073504695,133.14995,3.3189538e-06,0.7286766,10,0,-97750.0,-1348250.0,391,456,background
0.0,4.0,4527.6924,52.67713,172.73764,40.625103,0.016338341,138.71631,6.6851186e-07,0.4065125,10,0,338750.0,-1733250.0,1161,1329,background
0.0,5.0,11180.34,41.761112,183.10898,61.045937,0.0047118217,151.26395,1.4978145e-05,0.8133448,10,0,545750.0,-2535750.0,2766,1743,background
0.0,4.0,86395.89,34.21628,177.28587,389.5184,0.0076427665,123.54374,1.4717432e-06,0.7473966,10,0,-74750.0,-1207750.0,110,502,background
0.0,5.0,112624.375,37.772892,170.55017,-143.76558,0.0040224087,125.28292,7.078371e-07,-0.030474795,10,0,536250.0,-2771750.0,3238,1724,background
0.0,5.0,3000.0,48.217266,195.55856,189.31477,0.00283151,101.19774,1.8501345e-05,0.2715729,10,0,241250.0,-2412250.0,2519,1134,background
1.0,1.0,10977.249,44.906178,197.33543,-428.83282,0.010237951,233.71764,1.0676431e-05,-0.9345089,10,0,119250.0,-2811250.0,3317,890,background
0.0,5.0,56142.676,40.88941,156.09415,52.28414,0.0024931529,148.62587,1.2435065e-06,0.39376998,10,0,572750.0,-1738250.0,1171,1797,background
0.0,5.0,5147.815,42.81963,193.9229,-723.7931,0.009081016,183.66185,5.278113e-06,-0.696168,10,0,-27750.0,-2811250.0,3317,596,background
0.0,5.0,500.0,46.705906,205.25534,-200.70752,0.01308465,173.76988,6.966279e-06,-0.2278406,10,0,289750.0,-2560250.0,2815,1231,background
0.0,5.0,3041.3813,48.383102,197.60225,-185.26836,0.013643402,193.98193,1.8441194e-06,-0.93105465,10,0,-118250.0,-2734750.0,3164,415,background
0.0,5.0,0.0,50.02108,174.64159,387.19376,0.0125618195,131.68295,2.8267398e-06,0.057044998,10,0,-65750.0,-2260750.0,2216,520,background
1.0,5.0,500.0,40.59342,188.0768,-4.7452316,0.004409301,145.4259,8.7008146e-07,0.552784,10,1,-90250.0,-1522750.0,740,471,positive
0.0,5.0,0.0,45.621403,203.1532,-410.55408,0.005724199,86.90772,1.8099598e-06,-0.8905549,10,0,165250.0,-2749250.0,3193,982,background
0.0,5.0,28500.0,42.431076,195.34723,-12.40438,0.011323023,168.86298,1.1418973e-05,0.007593909,10,0,140250.0,-2075750.0,1846,932,background
0.0,4.0,5099.0195,42.491665,188.70787,19.57284,0.00582259,133.07031,9.015082e-08,0.7680524,10,0,87750.0,-1540750.0,776,827,background
0.0,5.0,4472.1357,42.840355,193.90639,-718.6048,0.009064521,196.9347,5.636855e-06,-0.69345665,10,0,-28250.0,-2811750.0,3318,595,background
0.0,5.0,23119.256,42.347183,189.52121,57.800285,0.0021233633,129.0817,1.5087662e-06,0.6985436,10,0,-61750.0,-1486750.0,668,528,background
0.0,4.0,3535.534,35.828995,173.4239,30.623981,0.012132243,138.50362,1.4987409e-06,0.2588174,10,0,-184750.0,-1555750.0,806,282,background
0.0,5.0,3000.0,44.98225,171.71092,113.197296,0.010751755,145.37572,2.7851609e-06,0.3867567,10,0,-194750.0,-2275250.0,2245,262,background
0.0,5.0,49864.816,45.977886,189.99982,9.743884,0.0053745303,91.52839,9.538066e-07,0.13231975,10,0,403250.0,-2106750.0,1908,1458,background
0.0,5.0,14577.38,42.03731,201.10912,92.32779,0.008305686,191.4607,7.2364833e-06,0.1286324,10,0,170750.0,-2015250.0,1725,993,background
0.0,5.0,49510.1,41.22458,184.87189,69.1619,0.0076674465,54.21338,1.5555093e-05,0.4772036,10,0,502250.0,-2337250.0,2369,1656,background
0.0,5.0,12093.387,40.691185,172.33199,-144.80809,0.0033028119,163.73071,3.5232083e-06,0.6659487,10,0,-249750.0,-2245250.0,2185,152,background
0.0,5.0,2236.0679,30.645844,175.07295,319.85886,0.009769261,125.274445,2.6480836e-06,0.58877546,10,0,-170750.0,-1360250.0,415,310,background
0.0,5.0,29124.732,39.00447,193.58109,102.05438,0.0057323985,70.45485,2.5787522e-06,-0.14177676,10,0,361250.0,-2650250.0,2995,1374,background
0.0,5.0,2000.0,49.14956,174.0213,-227.47675,0.0007471255,115.8986,2.4542983e-06,0.012161518,10,0,-143750.0,-2328250.0,2351,364,background
0.0,4.0,2915.4758,47.572567,175.88832,69.199394,0.0050626714,175.2932,6.269533e-07,0.3960233,10,0,316250.0,-1654750.0,1004,1284,background
0.0,5.0,16568.041,42.368176,172.60942,-40.745186,0.013826332,157.02902,7.2646662e-06,-0.27254036,10,0,138750.0,-1772250.0,1239,929,background
0.0,5.0,19000.0,51.162846,177.35545,-96.200485,0.0030550538,108.31678,1.9559259e-06,-0.022489036,10,0,-71750.0,-2318250.0,2331,508,background
0.0,5.0,4500.0,39.455326,178.4195,175.90495,0.0010063647,130.01836,9.032389e-07,0.7324675,10,0,-292750.0,-2147250.0,1989,66,background
0.0,5.0,19006.578,50.026234,197.5284,104.32252,0.013950078,66.3112,2.803003e-06,0.32618728,10,0,362750.0,-2503250.0,2701,1377,background
0.0,4.0,3905.1248,40.765526,182.12454,251.80423,0.010659703,150.9219,6.4315336e-06,0.68566114,10,0,-293250.0,-2088750.0,1872,65,background
0.0,5.0,7071.068,44.44525,197.00302,-365.83823,0.0059669716,140.84535,5.2427667e-06,-0.54799235,10,0,-286250.0,-2549250.0,2793,79,background
0.0,5.0,13865.425,40.24662,193.61957,527.5794,0.024251426,90.94103,5.317817e-06,-0.41309983,10,0,7750.0,-2459750.0,2614,667,background
0.0,5.0,48548.945,45.31116,219.18086,-45.755196,0.0039095976,156.09065,2.5227046e-06,0.4847271,10,0,386750.0,-1906750.0,1508,1425,background
0.0,5.0,56473.445,40.28709,162.39415,79.53544,0.005493212,179.0771,1.6815137e-06,0.6452151,10,0,488750.0,-1404750.0,504,1629,background
0.0,5.0,26162.951,43.849644,190.37044,-117.63146,0.0027680711,90.13058,4.2688634e-06,0.24268217,10,0,373750.0,-2193750.0,2082,1399,background
0.0,5.0,31503.969,45.574028,222.96468,11.617613,0.0047003077,119.93608,3.797301e-06,0.37312207,10,0,356750.0,-1982250.0,1659,1365,background
1.0,1.0,10307.764,43.91749,189.29741,140.08577,0.0039359597,156.24608,3.6453466e-06,0.87554026,10,0,16750.0,-1532250.0,759,685,background
0.0,4.0,707.1068,41.865993,205.03598,153.48035,0.002691445,193.9786,9.459927e-06,0.14394929,10,0,189250.0,-2054750.0,1804,1030,background
0.0,5.0,8746.428,42.500324,172.35634,302.8469,0.0047026025,104.27649,6.3733137e-06,0.49855992,10,0,-247250.0,-2306750.0,2308,157,background
0.0,5.0,11672.617,48.94144,199.42072,425.59088,0.020257005,76.694626,1.0718335e-05,-0.3375969,10,0,144250.0,-2499750.0,2694,940,background
0.0,6.0,47605.15,39.976456,162.61043,27.291708,0.005761586,138.14539,1.3234323e-06,0.64700127,10,0,494250.0,-1372750.0,440,1640,background
0.0,4.0,17240.94,40.62109,186.48267,133.52519,0.0041345204,138.3775,3.6324957e-06,0.3430812,10,0,631750.0,-1963250.0,1621,1915,background
0.0,4.0,500.0,43.44255,189.3269,-18.696861,0.0040465603,146.9827,6.6005794e-07,0.1307046,10,0,170750.0,-1937250.0,1569,993,background
0.0,4.0,707.1068,43.826996,202.86617,95.902534,0.004184668,162.03502,1.2398773e-06,0.47957164,10,0,427750.0,-1844750.0,1384,1507,background
1.0,1.0,500.0,46.834866,205.71693,-341.2066,0.0015255893,158.13947,4.5200563e-06,-0.26538008,10,0,261250.0,-2545250.0,2785,1174,background
0.0,5.0,27041.635,40.986744,163.12854,-42.30843,0.0015789378,156.93207,2.5845787e-07,0.3665604,10,0,566750.0,-1767250.0,1229,1785,background
0.0,5.0,7158.9106,49.08157,173.49194,78.904976,0.0015985987,164.86307,2.553103e-06,0.42656466,10,0,344750.0,-1669750.0,1034,1341,background
0.0,6.0,1581.1388,40.015232,165.44087,16.675348,0.0037025237,146.29762,1.4370409e-06,0.3146909,10,0,625250.0,-1826750.0,1348,1902,background
0.0,5.0,17102.63,40.653923,169.9208,193.18227,0.004927129,133.84393,3.8640195e-07,0.61802936,10,0,428250.0,-1420750.0,536,1508,background
0.0,5.0,0.0,47.29823,203.4353,264.7743,0.0055723544,112.97877,7.099351e-06,0.25723928,10,0,-263750.0,-2800250.0,3295,124,background
0.0,5.0,20808.652,43.180695,196.41423,-770.97235,0.018382967,136.13005,1.9483207e-06,-0.8941577,10,0,-121250.0,-2552750.0,2800,409,background
0.0,5.0,1802.7756,41.665405,181.40143,88.23269,0.004649974,140.48323,3.72502e-06,0.87465286,10,0,576750.0,-2526750.0,2748,1805,background
1.0,1.0,0.0,52.10591,171.85303,107.83279,0.0051373844,146.39943,2.2445877e-06,0.46483013,10,1,372750.0,-1718250.0,1131,1397,positive
0.0,5.0,127712.57,42.55198,171.26279,-45.78128,0.000507753,159.41087,2.0180595e-07,0.26910233,10,0,555250.0,-2181750.0,2058,1762,background
0.0,5.0,13416.408,44.605453,199.37338,-739.674,0.0066677267,161.27066,6.5612376e-06,-0.77906185,10,0,-174750.0,-2593750.0,2882,302,background
0.0,5.0,7106.335,43.506786,211.08011,-569.3242,0.0037200495,157.31833,4.150347e-06,-0.83533955,10,0,167750.0,-2623750.0,2942,987,background
0.0,5.0,6020.7974,39.29489,179.32784,314.28348,0.021335004,119.02575,6.4755236e-06,0.6801342,10,0,-230250.0,-2140750.0,1976,191,background
0.0,5.0,143836.72,43.609356,174.56581,-49.09409,0.002769004,140.37782,5.9402837e-06,0.38499874,10,0,624250.0,-2157250.0,2009,1900,background
0.0,5.0,26239.283,40.618996,192.43013,34.72323,0.0023630434,249.51918,1.4781495e-05,0.5903157,10,0,492250.0,-2439750.0,2574,1636,background
0.0,4.0,2121.3203,31.985296,184.83708,256.81894,0.002518371,130.09357,1.2710965e-06,0.6805808,10,0,-128250.0,-1351250.0,397,395,background
0.0,4.0,3535.534,36.219696,170.16422,60.068123,0.00361988,155.60922,1.5174637e-06,0.13719194,10,0,-201750.0,-1592750.0,880,248,background
0.0,5.0,14035.669,41.512127,207.94359,-135.70125,0.0029378063,125.44889,2.7818298e-06,0.3104141,10,0,534750.0,-1890750.0,1476,1721,background
1.0,1.0,43786.414,44.960796,185.48325,-27.77497,0.0021483118,155.52437,2.6661091e-06,0.112319484,10,0,424250.0,-2117750.0,1930,1500,background
0.0,6.0,0.0,36.054066,180.67929,151.96796,0.013464998,123.49526,7.081662e-07,0.41282967,10,0,-157750.0,-1502250.0,699,336,background
0.0,5.0,144810.22,43.643295,174.53413,-47.959126,0.0018068857,142.44199,5.852214e-06,0.38698867,10,0,624250.0,-2158250.0,2011,1900,background
0.0,5.0,1581.1388,48.7029,198.14772,750.68774,0.04002992,133.01547,2.9164014e-06,-0.48711756,10,0,79750.0,-2496750.0,2688,811,background
0.0,5.0,7158.9106,42.08197,195.06981,2.5760806,0.0030522665,176.54196,2.3542427e-06,0.40129375,10,0,385250.0,-2349250.0,2393,1422,background
0.0,4.0,500.0,47.685753,196.67503,36.40552,0.016407808,185.94487,5.970724e-06,0.3345269,10,0,291250.0,-2403750.0,2502,1234,background
0.0,5.0,2692.5825,44.930775,190.7592,-79.258545,0.005798967,133.27672,1.5574088e-06,0.21057384,10,0,372750.0,-2166250.0,2027,1397,background
0.0,5.0,7566.373,39.45036,166.60515,204.09915,0.0028987748,124.80445,6.676008e-07,0.65156,10,0,472750.0,-1282250.0,259,1597,background
0.0,5.0,74983.33,42.67005,190.49538,1.869799,0.013539754,118.57434,6.469429e-06,-0.10452583,10,0,90250.0,-2080250.0,1855,832,background
0.0,5.0,9962.43,46.02435,203.06737,-378.15298,0.016024886,180.1959,2.94776e-06,-0.7467077,10,0,-192250.0,-2656250.0,3007,267,background
0.0,5.0,4301.1626,38.72111,188.9578,50.249855,0.0046170712,155.02087,8.50491e-06,-0.4384286,10,0,-71250.0,-2435750.0,2566,509,background
