carbonate_host,lithology_code,dist_faults,moho_depth,lab_depth,gravity,gravity_hgm,mag_rtp,mag_hgm,shape_index,label,x,y
0.0,5.0,21708.293,41.813126,184.06128,-59.88753,0.00306156,123.01526,2.6462726e-06,0.46942994,0,144250.0,-1623250.0
0.0,5.0,108418.17,40.93001,175.14885,-22.293293,0.0038743168,156.55971,5.930901e-06,0.17862274,0,-43250.0,-1970250.0
1.0,1.0,500.0,51.265125,178.41653,160.14075,0.0037702713,147.3273,2.085224e-06,0.4868718,0,370750.0,-1788250.0
0.0,7.0,0.0,48.272022,195.8433,252.85133,0.0036729139,75.11612,1.1010001e-05,0.25258505,0,239750.0,-2425250.0
0.0,5.0,9656.604,32.951992,163.23035,168.08011,0.0105376905,130.87047,2.6293571e-06,0.29637623,0,-229750.0,-1525750.0
0.0,5.0,2236.0679,39.454823,177.70952,163.42047,0.005873204,137.39217,3.6409904e-06,0.7371469,0,-293250.0,-2154750.0
0.0,5.0,6020.7974,32.691353,188.00606,260.9881,0.008955684,166.02687,3.3366782e-06,0.7072887,0,-107750.0,-1358750.0
0.0,4.0,2121.3203,42.103916,193.84947,47.56287,0.011252037,194.47343,1.0445283e-05,0.060847282,0,135250.0,-2016250.0
0.0,6.0,7500.0,40.505478,198.01073,144.62144,0.0075110868,162.5653,3.0683204e-06,0.3074286,0,263750.0,-2219250.0
0.0,5.0,10547.512,44.001358,193.53899,-56.04335,0.007151788,167.61542,3.945424e-06,0.19226001,0,196250.0,-2215750.0
0.0,5.0,35777.086,51.439255,172.75838,-116.58351,0.009364414,129.61662,3.6725014e-06,0.18304092,0,253250.0,-1729250.0
0.0,5.0,47010.637,50.407135,182.21451,67.674736,0.0066810837,175.80872,2.1107455e-06,0.4209233,0,312750.0,-1820250.0
0.0,5.0,22051.076,44.309345,198.34085,110.48013,0.009464189,175.54245,6.3719112e-06,0.17108467,0,210250.0,-2156250.0
0.0,5.0,20000.0,41.617542,187.30087,103.38611,0.0030622252,249.26123,7.738707e-06,0.72402364,0,529750.0,-2489250.0
0.0,5.0,79556.586,42.056137,173.01028,158.00606,0.0027493448,239.21129,4.342188e-06,0.20386352,0,48250.0,-1805750.0
0.0,5.0,13647.344,43.639545,199.37053,-310.7905,0.011450519,146.62067,8.238827e-06,-0.8687015,0,179250.0,-2781250.0
1.0,4.0,1802.7756,38.31234,160.3284,-68.39187,0.0021893496,111.442535,1.266147e-07,0.062352046,0,-303750.0,-1668750.0
0.0,5.0,707.1068,47.83692,197.33304,-51.396694,0.008281356,251.13747,7.0385217e-06,0.10579477,0,352250.0,-2569250.0
0.0,5.0,74284.92,45.834373,218.23381,38.68169,0.0007586584,113.9122,3.2831995e-06,0.28254518,0,344250.0,-2028250.0
0.0,5.0,3041.3813,46.30361,192.37436,237.66293,0.02385111,107.46451,3.1865186e-06,0.21029946,0,181250.0,-2264750.0
0.0,4.0,1000.0,35.846806,200.61894,-79.097305,0.0024113285,134.68886,1.6303179e-06,-0.6964142,0,234750.0,-2760250.0
0.0,4.0,2692.5825,42.803543,195.04224,-300.0964,0.015465066,112.03125,9.3672884e-07,0.187132,0,503750.0,-2027250.0
0.0,4.0,8732.125,39.593735,187.09789,137.07564,0.0058836862,156.26645,7.753554e-07,0.54096603,0,204250.0,-1553750.0
0.0,6.0,11510.864,42.28157,181.01846,-84.26491,0.0009021858,117.2357,2.0070013e-06,-0.28507763,0,-43250.0,-1689750.0
0.0,5.0,500.0,36.883446,158.2251,-28.917118,0.013653922,125.783005,1.01239e-06,0.12961322,1,-303250.0,-1639750.0
0.0,5.0,95300.836,41.067394,173.63423,18.013084,0.01252769,158.33618,5.937849e-06,0.21541244,0,-28250.0,-1928750.0
0.0,5.0,12175.796,48.153908,193.71315,50.45024,0.003788713,78.17906,9.045157e-06,0.17572218,0,179750.0,-2401250.0
0.0,5.0,116320.68,42.565403,174.99706,-106.58553,0.005447158,128.68451,3.4384009e-06,0.29827428,0,605250.0,-2133250.0
0.0,5.0,5852.35,39.864754,181.39247,200.66533,0.0071601016,135.51004,9.879436e-07,0.6562397,0,363250.0,-1354750.0
0.0,5.0,3807.8865,43.531437,180.99324,80.96231,0.0020701585,176.17258,2.347278e-06,0.39300054,0,259750.0,-1623750.0
0.0,5.0,47942.676,44.07076,208.98523,-43.102158,0.005280017,163.62093,2.940953e-06,0.21473953,0,449250.0,-2010750.0
0.0,7.0,5099.0195,47.52517,204.91972,-221.11967,0.018330097,159.53552,6.340206e-06,-0.16236314,0,287750.0,-2549250.0
0.0,5.0,21982.947,47.26328,162.5419,41.2146,0.0016475733,141.39029,2.007568e-06,0.5423455,0,462750.0,-1690250.0
0.0,5.0,134153.83,38.64188,168.22969,-182.34332,0.011015524,136.79375,2.2921404e-06,-0.023451036,0,580750.0,-2769750.0
0.0,5.0,34124.77,43.819473,215.67264,38.994614,0.0018575098,134.20013,6.9419906e-07,0.26872087,0,286750.0,-2061750.0
0.0,5.0,3500.0,46.15363,203.65788,-782.3877,0.0060284943,153.72795,7.1217078e-06,-0.92371935,0,26750.0,-2559250.0
0.0,5.0,3041.3813,42.58576,171.94005,154.45287,0.01200558,146.1841,6.2918725e-06,0.5143153,0,-233750.0,-2290250.0
0.0,5.0,10124.229,46.84254,197.74252,272.25385,0.009264297,112.05798,1.3516779e-05,0.38374794,0,372250.0,-2469250.0
0.0,5.0,39528.473,43.03832,179.07832,22.958538,0.0046979375,164.12428,3.6034946e-06,0.10054922,0,134750.0,-1914250.0
0.0,5.0,1414.2136,38.14687,194.78911,401.30142,0.003988342,124.814865,2.168088e-06,0.8665436,0,127250.0,-1240750.0
0.0,5.0,55946.402,36.946262,178.63968,1.7757354,0.0075187716,149.03261,1.1420538e-05,0.047105283,0,453250.0,-2722750.0
0.0,5.0,24207.438,44.87109,200.74927,-571.5599,0.00336402,170.26688,3.2359262e-06,-0.6442672,0,-237750.0,-2601250.0
0.0,4.0,5000.0,40.799557,190.52881,152.77615,0.017934628,125.399994,3.683228e-07,0.83025014,0,39250.0,-1386250.0
0.0,5.0,3905.1248,46.21684,195.62547,-2.173834,0.0017749895,156.82994,5.0065546e-06,0.3293376,0,246250.0,-2299250.0
0.0,5.0,89232.84,37.127216,172.81796,-85.34947,0.00077469874,105.71021,1.6910225e-06,-0.012726832,0,498250.0,-2761250.0
0.0,5.0,3535.534,48.384212,165.75415,210.79372,0.007846155,158.47546,3.7786813e-07,0.53006345,0,425750.0,-1649750.0
0.0,5.0,4500.0,45.75973,206.43985,-190.39203,0.009285493,97.07583,1.0949784e-05,-0.4699491,0,-285750.0,-2718250.0
0.0,5.0,14008.926,39.928432,172.62286,236.89185,0.009729788,139.26099,6.763337e-07,0.6585885,0,417750.0,-1353250.0
0.0,5.0,18384.775,39.939568,191.94926,100.305626,0.0027289044,130.33664,1.7900192e-06,0.6396296,0,268250.0,-1404750.0
0.0,5.0,16347.783,32.427444,193.15257,-75.35472,0.006223432,151.73245,1.0064306e-06,-0.3128084,0,343750.0,-2722250.0
1.0,4.0,13601.471,41.05746,173.18161,7.9083333,0.010460987,124.167336,2.4015583e-06,-0.21068439,0,-95750.0,-1749250.0
0.0,4.0,1000.0,36.187576,167.11824,59.11993,0.003974191,124.89112,1.6938328e-06,0.10976584,0,-214250.0,-1600750.0
0.0,4.0,5830.9517,43.81246,180.00055,89.03357,0.003162929,174.63013,6.5701092e-06,0.3504505,0,228750.0,-1644250.0
0.0,5.0,67601.77,43.591183,183.31189,-218.89597,0.003552991,146.22597,3.5979306e-06,-0.15414749,0,-11750.0,-2120750.0
1.0,1.0,64845.973,46.107056,191.98573,-39.842358,0.0066372943,134.576,4.3454515e-06,0.13849899,0,401750.0,-2089750.0
0.0,5.0,1414.2136,43.061855,209.48038,-333.64166,0.006929203,191.48306,3.3676652e-06,-0.8647344,0,155750.0,-2673250.0
0.0,5.0,98348.87,47.828506,202.5014,141.11403,0.0052672555,162.88113,1.4317552e-06,0.4045664,0,281750.0,-1877250.0
0.0,6.0,25000.0,41.04671,170.60443,-81.060135,0.0016776517,141.33864,3.934846e-07,0.24731869,0,-90750.0,-1807250.0
0.0,5.0,2500.0,46.01568,189.31233,-350.64047,0.049388632,136.81146,7.9524625e-06,0.05484595,0,94250.0,-2344750.0
0.0,5.0,1000.0,38.853397,179.79955,-46.93604,0.018919446,79.87858,3.0019341e-06,0.63099754,0,-199750.0,-2125250.0
0.0,5.0,15620.499,43.05285,188.6081,-9.503715,0.009446416,129.21835,5.743692e-07,0.81241494,0,69250.0,-1549250.0
0.0,7.0,2061.5527,42.417522,197.91884,35.139847,0.048771735,65.594666,4.5988854e-06,-0.15958354,0,342250.0,-2612750.0
0.0,5.0,90704.19,43.135826,182.83273,-114.804855,0.002676402,85.20308,4.2649694e-06,0.19914795,0,85250.0,-1666750.0
0.0,6.0,6726.812,42.614292,184.73918,-49.13815,0.0027383268,130.52888,9.683033e-07,-0.033061873,0,-45750.0,-1643250.0
0.0,5.0,32469.217,40.151993,169.7314,169.17651,0.0034926352,145.69089,2.735697e-06,0.45833123,0,-122250.0,-1923250.0
0.0,5.0,85988.375,43.004486,172.32954,69.00526,0.0012825369,244.7401,4.925512e-06,0.023728902,0,123750.0,-1840750.0
0.0,5.0,67475.92,41.974888,172.94145,128.44373,0.0023691126,217.21815,4.3211485e-06,0.23639773,0,35750.0,-1810750.0
0.0,5.0,40162.17,47.556973,204.28648,188.76056,0.0047333417,166.39201,1.8406752e-06,0.531776,0,353750.0,-1861250.0
0.0,5.0,10111.874,32.917946,188.14973,336.9174,0.0071952613,118.81464,3.3282436e-07,0.72034943,0,-103250.0,-1347750.0
0.0,5.0,13865.425,45.212696,207.89903,-320.0789,0.0064689154,128.77005,4.6151667e-06,-0.9028148,0,128750.0,-2682750.0
0.0,6.0,9962.43,41.364677,171.00668,59.297054,0.0058900253,203.42879,4.9942682e-06,0.20880835,0,-269250.0,-1851750.0
0.0,4.0,3041.3813,38.469025,185.93167,19.362413,0.02293917,129.50076,1.9573881e-06,0.49430758,0,-121250.0,-1505250.0
0.0,5.0,11236.103,43.99619,198.92131,97.54882,0.0046697035,111.8591,1.8069242e-06,0.15182309,0,204750.0,-2137750.0
0.0,5.0,14159.803,39.07882,192.57272,58.584797,0.036311705,103.68198,3.354763e-06,-0.3459909,0,5750.0,-2444250.0
0.0,4.0,707.1068,45.552376,205.18336,-110.13931,0.016523564,177.4429,3.8489175e-06,-0.5778984,0,-262250.0,-2665250.0
0.0,5.0,13601.471,41.67429,183.70705,64.72344,0.01575491,130.68173,3.5070761e-06,0.4509398,0,155250.0,-1623750.0
0.0,5.0,95524.87,41.150723,177.4855,-49.192284,0.018122612,159.08934,5.5985106e-06,0.12491856,0,-24750.0,-1974750.0
0.0,5.0,0.0,45.63028,187.4141,271.60214,0.011930652,134.22371,3.4474224e-06,0.087861426,0,102250.0,-2294750.0
0.0,5.0,6020.7974,40.66107,174.93367,101.985435,0.01935258,118.95321,7.4456257e-06,0.33257735,0,-277250.0,-1895250.0
0.0,5.0,19006.578,43.873047,222.90497,62.78593,0.0043013887,102.43476,6.3376217e-07,0.3606013,0,435750.0,-1938250.0
0.0,4.0,48231.215,44.16741,176.78323,-63.027794,0.0044107484,136.27792,2.7801814e-06,0.05391596,0,162250.0,-1879250.0
0.0,5.0,40040.605,44.305313,223.2891,-60.25587,0.0038328397,108.49239,4.559726e-06,0.4074976,0,416250.0,-1927750.0
0.0,5.0,6500.0,46.49466,204.54706,-121.0189,0.014906188,37.368984,1.07801325e-05,-0.29984382,0,-271750.0,-2747750.0
0.0,5.0,14035.669,50.265396,197.85684,72.09106,0.009583331,41.265152,2.9532139e-06,0.3136431,0,357750.0,-2502750.0
0.0,5.0,26400.758,41.59545,182.93953,168.89906,0.007326978,107.84571,2.6868506e-06,0.50009376,0,465250.0,-2610750.0
0.0,5.0,1000.0,48.54027,174.26848,168.68951,0.0076146154,147.4535,1.6541551e-06,0.5110412,1,440750.0,-1756750.0
0.0,5.0,9013.878,44.714638,179.01222,-19.708931,0.009860065,164.02206,3.5620292e-06,0.44483367,0,329250.0,-1601250.0
0.0,4.0,11597.413,41.660385,172.53319,80.54874,0.008291412,186.50764,8.859444e-06,0.24509673,0,-19750.0,-1801250.0
0.0,4.0,2500.0,40.28919,182.39691,45.726208,0.003019421,92.11276,1.3481819e-06,0.66037273,0,-266250.0,-2033750.0
0.0,4.0,0.0,39.971416,195.01389,210.18225,0.014996834,191.68898,3.9742545e-06,0.7408143,0,177250.0,-1391750.0
0.0,4.0,707.1068,40.984215,189.66881,284.1621,0.0087409,138.94464,1.2731214e-06,0.69083965,0,143250.0,-1507750.0
0.0,5.0,10000.0,45.673664,195.85304,18.486536,0.005849512,153.61418,1.6561082e-06,0.32642013,0,245250.0,-2287250.0
0.0,6.0,15700.318,40.028667,162.83362,35.49194,0.0034535301,156.67653,1.1603812e-06,0.31319162,0,622250.0,-1811250.0
0.0,5.0,3807.8865,49.29169,195.37633,-684.16003,0.005288181,141.03865,8.3869e-06,-0.5991472,0,-115250.0,-2794750.0
0.0,5.0,37712.73,39.97937,169.84048,234.13553,0.003054801,148.02364,2.9484622e-06,0.50602317,0,-139250.0,-1930250.0
0.0,5.0,5000.0,41.667656,175.03972,139.43788,0.0038880135,137.45973,2.8123627e-06,0.55570334,0,390750.0,-1485750.0
1.0,1.0,12539.937,41.72642,185.38745,70.66819,0.005181466,249.26497,1.0336056e-05,0.7452804,0,597750.0,-2426250.0
0.0,5.0,63454.707,40.469406,171.58722,28.830263,0.0027013547,162.26143,2.1545402e-06,0.33276984,0,-82250.0,-1943250.0
0.0,5.0,11597.413,42.93646,190.15833,143.87262,0.0025943401,121.845375,1.2584576e-06,0.82435876,0,43750.0,-1470250.0
0.0,5.0,3201.562,46.753067,190.06697,-230.11491,0.042749725,133.63193,5.9922186e-06,0.06449686,0,106250.0,-2356250.0
0.0,5.0,23759.209,45.54494,224.1307,-23.450571,0.0013142674,127.750435,4.8032052e-06,0.3890719,0,359750.0,-1974250.0
0.0,5.0,5000.0,40.98753,190.49013,443.31747,0.01804029,156.42766,1.26104305e-05,-0.7080573,0,-131250.0,-2475250.0
0.0,4.0,4472.1357,42.134766,188.91101,244.15883,0.016194573,116.80423,6.199527e-07,0.74699825,0,99250.0,-1532250.0
0.0,5.0,1500.0,39.009113,175.49446,61.507088,0.010267237,112.76511,3.2134008e-06,0.6443144,0,-180250.0,-2017750.0
0.0,6.0,8732.125,41.63595,184.41704,50.576683,0.0070299744,161.99928,4.0899236e-06,0.82468605,0,559750.0,-2516250.0
0.0,5.0,4031.129,43.109627,185.4521,-31.347305,0.009686447,106.818054,1.8503355e-06,-0.26986614,0,-276250.0,-2428750.0
0.0,5.0,10735.455,41.91111,204.01854,87.627205,0.006011872,153.66475,3.1488858e-06,0.14516164,0,180750.0,-2023250.0
0.0,5.0,4272.002,46.11179,198.22794,-634.6527,0.0063269036,144.82753,2.1565133e-06,-0.9627315,0,103250.0,-2774750.0
1.0,1.0,9000.0,42.8727,197.54506,-237.0472,0.0028797027,115.87974,1.7364122e-06,0.19464774,0,500250.0,-2020750.0
1.0,1.0,5385.165,49.989075,174.40045,155.2569,0.0058428734,150.4,2.251412e-06,0.5111476,1,425750.0,-1755250.0
0.0,5.0,5522.6807,43.40884,177.00089,-66.366295,0.003548769,124.037094,3.6704423e-06,0.003401716,0,-234750.0,-2373250.0
0.0,5.0,70331.36,43.015694,178.58076,-29.551844,0.0011032302,153.69386,1.01286005e-05,-0.24238387,0,79750.0,-1714250.0
0.0,5.0,9219.545,36.22036,176.78893,2.4194417,0.008537871,154.69519,3.4063487e-06,0.2966516,0,-171750.0,-1546250.0
0.0,5.0,26518.861,41.18016,186.39368,69.65937,0.007892332,145.68025,2.8318796e-06,0.24003756,0,585750.0,-2045250.0
1.0,1.0,500.0,46.668804,178.13487,188.44943,0.0048987097,152.54851,1.718124e-06,0.4990762,0,446250.0,-1774250.0
0.0,4.0,1802.7756,35.41205,185.54114,96.5624,0.002649339,131.7652,9.1377416e-07,0.5865669,0,-133250.0,-1430250.0
0.0,4.0,50423.207,42.428635,184.40208,-223.69121,0.0018122111,116.30641,8.713509e-07,0.47830638,0,116750.0,-1632250.0
0.0,5.0,29334.281,44.330715,182.23273,-41.08031,0.01011268,143.9145,3.470018e-06,0.115922615,0,433750.0,-2135750.0
0.0,6.0,35784.074,41.842003,173.90659,6.4381814,0.0014989855,160.2922,5.3418053e-06,0.030603986,0,-26750.0,-1767250.0
0.0,5.0,6500.0,45.527916,171.95982,389.79785,0.014042064,189.88622,3.1819748e-06,0.31011224,0,-197750.0,-2301250.0
0.0,4.0,6670.832,42.636173,188.63599,12.404401,0.0047671096,135.71179,5.4382815e-07,0.7771747,0,83250.0,-1544250.0
0.0,5.0,9823.441,43.451954,191.2123,467.0013,0.015668804,196.21849,1.7769655e-05,-0.6639496,0,-238750.0,-2494250.0
0.0,5.0,47087.684,42.744686,180.75293,-27.59367,0.0028682528,102.773026,2.4173937e-06,0.15107262,0,139250.0,-1680750.0
0.0,4.0,5315.0728,29.949427,192.42398,-58.022373,0.00551871,197.72456,1.5835454e-06,-0.34192193,0,336250.0,-2758750.0
0.0,5.0,3201.562,42.996353,180.88583,107.61126,0.0019787173,184.40263,5.3895164e-06,0.37379766,0,230750.0,-1633750.0
0.0,5.0,50089.918,39.543884,184.54994,222.92563,0.0056350604,139.95294,1.524975e-06,0.66573864,0,330250.0,-1319250.0
1.0,1.0,707.1068,40.697193,177.60777,96.701584,0.015455809,81.273476,2.7410035e-06,0.5341614,0,-183750.0,-2155250.0
0.0,5.0,27735.357,43.905754,207.17976,-394.1168,0.0015909496,166.78366,4.707928e-06,-0.90480524,0,137750.0,-2704250.0
0.0,5.0,145165.42,38.304398,168.2909,-213.61322,0.0032074223,128.68098,1.4378493e-06,-0.055412024,0,577750.0,-2781750.0
0.0,5.0,142732.27,37.674164,169.32047,-127.565636,0.0043573505,129.59154,1.357691e-06,-0.08549719,0,557250.0,-2794250.0
0.0,4.0,17356.555,43.121746,196.58876,-828.3804,0.027547369,133.74754,1.332579e-06,-0.90223,0,-112750.0,-2552750.0
0.0,5.0,5385.165,46.3148,190.90247,84.21359,0.0073843584,131.6015,4.269801e-06,0.1651506,0,148250.0,-2320250.0
0.0,5.0,35131.895,44.12191,199.53139,-824.8443,0.011449518,131.62053,1.8116858e-06,-0.87034947,0,-119750.0,-2591750.0
0.0,5.0,15041.609,45.45752,188.17581,203.48222,0.02093118,101.89534,1.2024956e-06,0.072954446,0,117750.0,-2254250.0
0.0,5.0,10440.307,41.258415,185.38791,-8.064966,0.0052411645,249.88417,2.9196053e-06,0.36877432,0,-314250.0,-1935750.0
0.0,5.0,19137.66,43.85751,179.27368,-313.5789,0.015357339,139.90904,7.950045e-06,0.0929911,0,-89250.0,-2141750.0
0.0,5.0,8944.271,45.705788,187.92505,207.55766,0.005664946,91.232124,3.5178448e-06,0.09248029,0,104750.0,-2305250.0
0.0,5.0,38343.84,40.241264,172.4323,-184.82733,0.005835892,122.09125,6.7552623e-06,0.78148115,0,-304250.0,-2262250.0
0.0,5.0,7632.169,45.205246,187.11609,34.28337,0.014885269,122.20392,8.567106e-06,0.03725323,0,108250.0,-2240750.0
0.0,5.0,8246.211,47.36724,195.45935,-17.491032,0.007499447,187.49815,6.6719617e-06,0.33194765,0,251750.0,-2339750.0
0.0,5.0,8732.125,42.516026,179.37431,3.8109872,0.007649878,117.326,3.151476e-06,0.17556322,0,-293250.0,-2377250.0
0.0,5.0,2000.0,40.465557,193.01445,230.12524,0.00880302,150.5942,1.9537654e-06,0.73679864,0,157250.0,-1431750.0
0.0,5.0,707.1068,46.622547,206.4305,-112.92373,0.03611287,1.9681853,4.0287337e-06,0.014927429,0,-287750.0,-2765250.0
0.0,4.0,3201.562,40.57645,167.31468,-95.07302,0.0051665823,133.40714,3.3609406e-06,-0.41644335,0,-202250.0,-1735250.0
0.0,5.0,2121.3203,45.794273,183.38997,354.43344,0.0020709527,165.62042,5.3860927e-06,0.02086585,0,36250.0,-2284750.0
0.0,5.0,95015.79,41.44322,180.61319,-197.32916,0.0010049882,145.7887,3.3497874e-06,0.033108614,0,-12750.0,-2005750.0
0.0,5.0,37619.81,39.922035,172.81453,75.62569,0.0030250924,148.69643,1.848906e-06,0.44877484,0,-120750.0,-1983250.0
0.0,5.0,68311.79,33.770924,177.78922,107.93272,0.0014988367,111.81056,4.674256e-06,0.731849,0,-98250.0,-1234250.0
1.0,5.0,35163.902,44.439415,219.30089,-1.4699725,0.0032659336,106.66268,5.693697e-06,0.29414257,0,300750.0,-2039250.0
0.0,5.0,8139.41,42.805283,189.49492,-470.158,0.01163067,102.36302,6.5496243e-07,-0.076335646,0,51250.0,-2382750.0
0.0,5.0,3640.055,45.52441,186.41606,321.80682,0.0043286546,152.48758,4.7828876e-06,0.058649205,0,83750.0,-2283250.0
0.0,5.0,5099.0195,41.26433,164.96973,-263.75464,0.001038739,141.63608,5.018686e-06,-0.28185594,0,-252250.0,-1740250.0
0.0,5.0,23286.262,41.05022,170.38873,-30.783323,0.0072624357,131.96191,1.7323367e-06,0.28335094,0,-82750.0,-1818750.0
0.0,6.0,3000.0,42.25336,168.1029,-187.93996,0.0037815806,194.4592,3.2852304e-06,0.015931662,0,-286750.0,-1795750.0
0.0,4.0,6324.555,43.19103,181.22758,73.686104,0.0007735369,179.04053,3.7282628e-06,0.39387205,0,254250.0,-1622750.0
0.0,5.0,4272.002,41.765205,195.89171,614.8898,0.014290058,134.70518,7.740238e-06,-0.52336204,0,4750.0,-2479750.0
0.0,5.0,8514.693,42.674526,197.1885,-28.307955,0.0045871474,153.11516,7.056686e-06,0.40803042,0,375750.0,-2408250.0
1.0,5.0,8500.0,45.19946,197.18059,-724.2818,0.013955338,188.87485,2.430512e-06,-0.9342583,0,97750.0,-2787750.0
0.0,5.0,8860.022,49.066082,172.69714,2.058874,0.015271625,129.5916,4.3314394e-06,0.12264614,0,-156750.0,-2310250.0
0.0,5.0,3807.8865,48.2774,202.02492,159.21857,0.01480673,79.66209,1.0364818e-05,-0.47445866,0,149750.0,-2517250.0
0.0,5.0,6363.961,33.78972,195.27101,-115.372986,0.005365321,136.31288,6.1831265e-06,-0.5301951,0,268250.0,-2816750.0
0.0,5.0,16278.82,41.577103,172.18256,93.69948,0.00348535,173.72392,7.093289e-06,0.26734567,0,-20250.0,-1814750.0
0.0,4.0,4472.1357,32.2247,185.42145,305.44653,0.008374893,124.185394,1.5699748e-06,0.69338065,0,-121750.0,-1342250.0
0.0,5.0,119801.92,42.343033,179.35707,-111.7549,0.009385137,167.94061,3.227869e-06,0.5778716,0,584250.0,-2318250.0
0.0,6.0,23005.434,39.909447,169.56091,203.68275,0.0016939488,186.69606,5.8975857e-06,0.5481483,0,-166250.0,-1918250.0
0.0,4.0,12854.96,45.646694,210.22174,-702.2794,0.004039859,133.24039,8.346234e-07,-0.8341506,0,153250.0,-2581750.0
0.0,5.0,11672.617,41.868008,186.81383,95.88041,0.008236872,250.60428,7.846169e-06,0.73437643,0,521250.0,-2512250.0
0.0,6.0,9433.981,38.779503,196.8214,384.1746,0.0021371813,114.02507,2.6634837e-06,0.81875193,0,162750.0,-1277750.0
0.0,5.0,14430.87,40.839302,164.92435,-26.83301,0.0040092785,157.37848,5.9073466e-07,0.34844103,0,572250.0,-1780250.0
0.0,5.0,6500.0,45.78215,188.88574,186.12135,0.0052607246,98.868576,4.3865857e-06,0.10653548,0,114250.0,-2306250.0
0.0,4.0,500.0,52.860916,174.6022,-20.06387,0.011127303,144.11974,2.823541e-06,0.43878272,0,348750.0,-1764750.0
0.0,5.0,16124.516,32.911545,192.06174,-118.63136,0.006316702,161.90729,2.5595261e-06,-0.27679908,0,352250.0,-2721250.0
1.0,1.0,707.1068,48.44851,174.3501,166.5,0.007780217,146.8232,1.6333983e-06,0.5105936,1,441250.0,-1757250.0
0.0,5.0,44384.684,41.393894,162.74477,16.776114,0.006937653,158.34888,4.080918e-07,0.40343034,0,551250.0,-1753250.0
0.0,5.0,19006.578,44.11417,222.04355,80.46106,0.0022432962,182.33101,6.150894e-06,0.33452296,0,286750.0,-2010750.0
0.0,5.0,11704.7,45.17412,199.19762,103.66,0.009970054,212.5625,4.160986e-06,0.2654098,0,307750.0,-2157750.0
0.0,5.0,5099.0195,41.717968,193.67302,-205.40077,0.03054254,169.20155,8.745498e-06,-0.8125264,0,-96750.0,-2510250.0
0.0,5.0,5830.9517,40.889214,183.66457,25.16375,0.005137899,252.89218,5.1081247e-06,0.42508155,0,-299750.0,-1953250.0
1.0,1.0,0.0,52.71387,172.3952,166.16808,0.0039398326,145.7673,1.7891442e-06,0.48099044,1,383250.0,-1734250.0
0.0,4.0,1000.0,36.56716,165.44734,35.565586,0.0026034957,126.14202,2.3093157e-06,0.04844525,0,-225750.0,-1617250.0
1.0,1.0,0.0,40.16079,190.97682,203.25505,0.0074742218,157.59093,4.6145965e-06,0.607354,1,262750.0,-1449250.0
0.0,5.0,153216.34,36.699368,170.78528,-173.98572,0.013028102,126.72864,1.7788489e-06,-0.13130477,0,530250.0,-2818750.0
1.0,1.0,3500.0,40.973568,170.38638,236.96167,0.00805466,250.86725,2.8619033e-06,0.27621263,0,-251750.0,-1861750.0
1.0,1.0,83432.61,42.260124,171.99617,65.07765,0.009424005,149.19821,2.328418e-06,0.19198921,0,500250.0,-2181250.0
0.0,6.0,2236.0679,43.856342,197.31076,232.91054,0.012014435,178.58153,7.4352442e-06,0.34441152,0,308750.0,-2257250.0
1.0,1.0,3807.8865,49.136658,171.96585,71.56644,0.005236729,145.77406,2.5978707e-06,0.46275872,1,369250.0,-1664750.0
0.0,5.0,3041.3813,42.718636,218.48466,-29.749308,0.0024089022,94.94432,3.3680096e-06,0.27399105,0,257250.0,-2037750.0
0.0,5.0,30405.592,42.153934,192.53949,-60.03457,0.007477935,248.1963,2.737922e-06,0.0021585077,0,115750.0,-2036750.0
0.0,5.0,10000.0,30.25915,154.69481,-257.35147,0.017418368,150.50587,6.460993e-07,0.3356529,0,-259750.0,-1496750.0
0.0,5.0,31642.535,44.28287,180.26549,-360.11404,0.0030635213,220.43088,2.9199582e-06,-0.03741996,0,-57250.0,-2143250.0
0.0,5.0,12020.815,37.492065,201.17268,-147.32443,0.010038001,170.12085,4.8857637e-06,-0.7361958,0,222750.0,-2760750.0
0.0,5.0,182132.5,44.096252,173.7852,19.459835,0.0012237065,147.4122,4.367484e-06,0.4673103,0,617250.0,-2206250.0
0.0,5.0,89617.24,40.729225,177.6302,99.45312,0.0013597809,184.50879,9.943782e-07,0.2046557,0,-80750.0,-2033250.0
0.0,4.0,8860.022,40.938248,197.80898,154.78947,0.004651547,150.86046,3.0796657e-06,0.31162092,0,263250.0,-2224750.0
0.0,5.0,66545.09,43.799034,184.60918,-102.03039,0.0012324845,108.31549,4.7384615e-06,0.062455885,0,15250.0,-1656750.0
0.0,5.0,59033.887,31.367123,189.0572,-226.99274,0.022031514,156.3376,5.0232325e-06,-0.32261825,0,349250.0,-2819250.0
1.0,1.0,1414.2136,43.598976,208.03464,-487.4991,0.0046981494,193.70082,5.1014176e-06,-0.5151065,0,268250.0,-2590250.0
0.0,5.0,6519.2026,53.74902,173.42181,22.491983,0.0044110077,112.11986,4.1030803e-06,0.07358553,0,-113250.0,-2296250.0
0.0,5.0,2828.4272,34.910957,164.82211,139.11789,0.007988416,128.17638,6.46013e-07,0.19864567,0,-226750.0,-1573750.0
0.0,5.0,56029.01,36.324356,188.89722,-79.55266,0.0045622904,146.3888,1.0447988e-05,-0.111211,0,380750.0,-2690250.0
0.0,5.0,22327.113,43.549404,188.11642,177.91527,0.0015070769,54.778587,5.811047e-06,0.582217,0,459250.0,-2546250.0
